simulated_provider_id,latitude,longitude,review_count,list_price
9912,38.87509,-77.5878031,0,24
9913,38.90486269,-77.29951621,0,26
9914,38.85176406,-77.5122401,0,33
9915,38.85079875,-77.10763966,0,23
9916,38.98540782,-77.54680955,0,16
9917,39.0245096,-77.60285221,0,33
9918,38.98414965,-77.42389668,0,21
9919,38.66325071,-77.44399183,0,22
9920,38.99172916,-77.48348858,0,29
9921,38.7160141,-77.54755804,0,25
9922,38.94886446,-77.39958654,0,18
9923,38.94861761,-77.40678003,0,10
9924,38.68225731,-77.12175129,0,31
9925,39.0333682,-77.10603582,0,22
9926,38.666533,-77.08880461,0,23
9927,39.02337082,-77.12032238,0,33
9928,38.6548411,-77.19247545,0,34
9929,38.92508399,-77.58622843,0,11
9930,38.71471964,-77.47386326,0,18
9931,38.73461652,-77.46435267,0,11
9932,39.01988269,-77.56659677,0,14
9933,38.92234809,-77.40612583,0,14
9934,38.87237748,-77.54188692,0,26
9935,38.90320873,-77.34113779,0,11
9936,38.98342341,-77.49427517,0,32
9937,39.0133761,-77.09248504,0,18
9938,38.8726494,-77.58495638,0,14
9939,38.80896563,-77.61106137,0,27
9940,38.85455213,-77.17439167,0,25
9941,38.8022303,-77.35501766,0,21
9942,39.0398536,-77.30457568,0,27
9943,39.03928793,-77.37343085,0,26
9944,38.86871151,-77.34083653,0,32
9945,39.00862471,-77.17028056,0,33
9946,38.73098144,-77.49858525,0,13
9947,39.03900523,-77.32499241,0,21
9948,38.75223411,-77.60192762,0,26
9949,39.01673405,-77.60409015,0,15
9950,38.87312107,-77.24353598,0,31
9951,39.03817888,-77.28655753,0,19
9952,38.8438312,-77.30245941,0,16
9953,38.75303376,-77.15574842,0,27
9954,38.7924739,-77.20451143,0,27
9955,38.72127084,-77.15237115,0,26
9956,38.94368727,-77.22863241,0,27
9957,38.99463086,-77.28384182,0,13
9958,38.73697644,-77.27494492,0,13
9959,38.86941806,-77.07449615,0,14
9960,38.91645249,-77.22458148,0,33
9961,38.71958132,-77.11676736,0,14
9962,38.71835183,-77.53808655,0,18
9963,38.88223166,-77.35079917,0,28
9964,38.72840335,-77.61985304,0,14
9965,38.80911885,-77.13249708,0,29
9966,38.75075678,-77.34910774,0,16
9967,38.74688497,-77.38801321,0,16
9968,38.70162429,-77.55878902,0,13
9969,38.75191982,-77.49632803,0,26
9970,39.02710223,-77.06495346,0,21
9971,38.88414733,-77.07870734,0,25
9972,38.95361577,-77.37604002,0,12
9973,38.69967852,-77.33272038,0,33
9974,38.99479091,-77.22632082,0,31
9975,38.76096454,-77.25181654,0,19
9976,38.76743433,-77.41552734,0,13
9977,38.85696282,-77.14745812,0,14
9978,39.04725114,-77.56902683,0,12
9979,38.85053458,-77.53755846,0,33
9980,39.00505148,-77.21590979,0,28
9981,38.8417036,-77.25125791,0,24
9982,38.79850059,-77.1532511,0,28
9983,39.03523454,-77.10586259,0,24
9984,38.77261445,-77.50892252,0,30
9985,38.70111094,-77.30245168,0,27
9986,38.79848598,-77.49288469,0,28
9987,38.85693649,-77.59507678,0,23
9988,39.02224333,-77.26574489,0,26
9989,39.04115205,-77.52214997,0,18
9990,38.94775629,-77.4746887,0,34
9991,38.7686663,-77.16656168,0,14
9992,38.80242515,-77.14610917,0,23
9993,38.84846657,-77.25539865,0,19
9994,38.84775218,-77.09607063,0,24
9995,38.9823733,-77.10561603,0,18
9996,39.03650466,-77.26645333,0,18
9997,38.67224623,-77.09949656,0,13
9998,38.75955765,-77.28400417,0,14
9999,38.82738401,-77.23533056,0,24
10000,38.83102308,-77.12713873,0,28
10001,38.69391106,-77.06930514,0,23
10002,38.83423005,-77.40946438,0,26
10003,38.80667627,-77.30561693,0,25
10004,38.88938484,-77.31431013,0,29
10005,38.73608734,-77.3296204,0,30
10006,38.87963086,-77.60150029,0,34
10007,38.76000393,-77.26548257,0,19
10008,38.89528926,-77.33664201,0,28
10009,39.03298889,-77.61878255,0,11
10010,38.87068869,-77.60253293,0,30
10011,38.93540547,-77.12338696,0,16
10012,38.90245766,-77.08850419,0,11
10013,38.8091161,-77.18839149,0,31
10014,38.94266679,-77.54198227,0,19
10015,38.8212112,-77.26143565,0,26
10016,38.81003741,-77.23249439,0,16
10017,38.80258275,-77.42472828,0,17
10018,38.91675521,-77.21328445,0,18
10019,38.88628902,-77.22670214,0,25
10020,38.88310682,-77.31165901,0,27
10021,38.98563438,-77.38162809,0,22
10022,38.93120182,-77.56832567,0,31
10023,38.76019082,-77.56952236,0,19
10024,38.77652981,-77.07391814,0,26
10025,38.8926167,-77.24292984,0,28
10026,38.84005397,-77.52756225,0,30
10027,38.75037386,-77.61083132,0,20
10028,38.71169743,-77.59409432,0,20
10029,38.74770547,-77.23765017,0,25
10030,38.8479233,-77.43024704,0,10
10031,39.00764667,-77.26899566,0,30
10032,38.68929641,-77.3328771,0,19
10033,38.78011258,-77.49897883,0,28
10034,38.74960439,-77.24897657,0,22
10035,38.85607821,-77.26424079,0,17
10036,38.9909817,-77.12814225,0,26
10037,38.7914184,-77.22536679,0,10
10038,38.70872828,-77.14697001,0,20
10039,38.82610137,-77.42923928,0,33
10040,39.00671002,-77.27073318,0,23
10041,38.87654693,-77.207395,0,34
10042,38.98235297,-77.1496119,0,11
10043,38.82342932,-77.07890054,0,21
10044,38.72168504,-77.60240759,0,11
10045,38.9170147,-77.57847024,0,11
10046,38.91351038,-77.20847357,0,34
10047,38.79307839,-77.27301312,0,14
10048,38.8061727,-77.31107245,0,30
10049,38.74979487,-77.06352734,0,16
10050,38.91233762,-77.17476105,0,18
10051,38.95075441,-77.4066744,0,24
10052,38.8071774,-77.41455361,0,23
10053,38.81086387,-77.06521216,0,11
10054,38.66027385,-77.3238727,0,27
10055,39.01415242,-77.37569726,0,27
10056,38.76268728,-77.38515462,0,33
10057,38.75508033,-77.32923942,0,10
10058,38.95434164,-77.50545179,0,31
10059,38.91258864,-77.20046892,0,11
10060,38.66481883,-77.27006505,0,14
10061,38.92147011,-77.35366105,0,24
10062,38.87822465,-77.45065325,0,21
10063,38.70551766,-77.49987224,0,29
10064,38.67962643,-77.58924999,0,23
10065,39.00985846,-77.10611203,0,22
10066,39.03101104,-77.32173029,0,29
10067,38.90393994,-77.07178918,0,18
10068,39.02129126,-77.34121429,0,21
10069,39.02226103,-77.40987581,0,11
10070,38.75094277,-77.25338958,0,25
10071,38.99130133,-77.51220626,0,26
10072,38.92490946,-77.3934352,0,24
10073,38.94532713,-77.3281645,0,16
10074,38.77546797,-77.3485772,0,29
10075,38.78265742,-77.55976105,0,11
10076,38.9818204,-77.19853629,0,14
10077,38.81879047,-77.08111553,0,33
10078,38.78319787,-77.4256825,0,17
10079,38.73582609,-77.37449508,0,19
10080,38.7097642,-77.28286064,0,10
10081,39.0120325,-77.35461455,0,19
10082,38.9324596,-77.21655925,0,14
10083,38.66186062,-77.06842025,0,10
10084,38.95081834,-77.15681274,0,31
10085,38.76757215,-77.2503496,0,26
10086,38.74989224,-77.39551401,0,28
10087,38.82420519,-77.15542512,0,32
10088,39.01518011,-77.44694214,0,10
10089,38.79619666,-77.09588555,0,34
10090,38.78402532,-77.27782378,0,23
10091,38.86113875,-77.07047715,0,30
10092,38.78025683,-77.48524385,0,17
10093,38.91517068,-77.55772946,0,15
10094,39.02524545,-77.15094928,0,16
10095,38.65548137,-77.34283524,0,10
10096,39.00072204,-77.5499681,0,13
10097,38.75649484,-77.32586999,0,16
10098,38.78098203,-77.29331164,0,13
10099,38.82925393,-77.5731702,0,23
10100,38.70222415,-77.13680366,0,22
10101,38.87180407,-77.07740809,0,11
10102,38.74417311,-77.17013221,0,27
10103,38.67362705,-77.07005986,0,16
10104,39.01952797,-77.29055216,0,30
10105,38.76550174,-77.43159293,0,11
10106,38.70628999,-77.58857618,0,34
10107,38.89018606,-77.2171214,0,10
10108,38.71714507,-77.36441007,0,18
10109,38.97592159,-77.42317551,0,15
10110,38.8391095,-77.61064627,0,33
10111,38.85810064,-77.50439549,0,18
10112,38.96408622,-77.35610302,0,22
10113,38.76937102,-77.07561762,0,26
10114,38.69087404,-77.61508359,0,12
10115,38.93513275,-77.58150462,0,31
10116,38.86721466,-77.25560717,0,19
10117,38.66569166,-77.34190532,0,17
10118,38.69883031,-77.25426177,0,13
10119,38.8877535,-77.40841517,0,13
10120,38.82420467,-77.5890181,0,33
10121,38.90935839,-77.45281809,0,34
10122,38.94355206,-77.14904626,0,17
10123,38.86471698,-77.60187519,0,12
10124,38.94858677,-77.37403648,0,25
10125,39.00444274,-77.23881546,0,16
10126,39.00207482,-77.6091933,0,27
10127,39.00967831,-77.60796314,0,24
10128,38.70464969,-77.44052438,0,18
10129,38.99928493,-77.08087798,0,22
10130,38.66136461,-77.07816349,0,28
10131,38.82918981,-77.22305661,0,30
10132,38.73620615,-77.29657171,0,32
10133,38.73328832,-77.43073089,0,19
10134,38.8269794,-77.52402273,0,18
10135,38.99590839,-77.61020829,0,10
10136,38.96703772,-77.49421449,0,23
10137,38.97777044,-77.08922327,0,21
10138,39.04550418,-77.09396041,0,32
10139,38.91192554,-77.53827359,0,16
10140,38.78915695,-77.47776413,0,21
10141,38.98132435,-77.22867741,0,22
10142,38.71193138,-77.21736101,0,16
10143,38.96952372,-77.18624677,0,31
10144,38.86543318,-77.56585443,0,28
10145,38.81806785,-77.54919062,0,33
10146,39.02445725,-77.27735218,0,28
10147,38.79634248,-77.08381971,0,10
10148,38.671877,-77.40878049,0,31
10149,38.97949406,-77.09646345,0,31
10150,38.75294433,-77.44227156,0,29
10151,38.91611974,-77.10662495,0,23
10152,38.67872896,-77.35595258,0,23
10153,38.84376397,-77.5463853,0,31
10154,38.8025598,-77.45581985,0,34
10155,38.83792587,-77.21049473,0,21
10156,38.84000613,-77.48512913,0,13
10157,38.71966409,-77.40033947,0,23
10158,39.03834606,-77.61319655,0,31
10159,38.66942775,-77.25909452,0,24
10160,38.98585867,-77.51737695,0,23
10161,39.04008065,-77.6276815,0,32
10162,38.92592528,-77.26385374,0,32
10163,38.82436386,-77.49114173,0,14
10164,38.83778517,-77.51497314,0,23
10165,38.66853957,-77.53392399,0,14
10166,38.9649665,-77.11766604,0,32
10167,39.04026814,-77.06767502,0,15
10168,38.66934266,-77.33503607,0,29
10169,38.6813351,-77.34577294,0,34
10170,38.89918797,-77.29428981,0,31
10171,38.84113058,-77.5448543,0,12
10172,38.97511152,-77.28382788,0,14
10173,38.75336079,-77.47630845,0,20
10174,38.75474339,-77.25019224,0,32
10175,38.82568376,-77.25058137,0,20
10176,38.82754127,-77.26738403,0,21
10177,38.90214672,-77.40422147,0,13
10178,38.88026456,-77.2666085,0,26
10179,38.81038113,-77.21206553,0,31
10180,39.00669438,-77.41764904,0,23
10181,38.82195286,-77.36311465,0,17
10182,38.7679502,-77.10074429,0,24
10183,38.8119397,-77.29920094,0,13
10184,39.04365813,-77.60656136,0,21
10185,39.02245016,-77.28868734,0,26
10186,38.72654446,-77.52537229,0,18
10187,38.92517988,-77.17915032,0,31
10188,38.78292769,-77.22458389,0,29
10189,38.79271796,-77.21496919,0,22
10190,38.9952958,-77.54101224,0,24
10191,38.99844706,-77.40962679,0,12
10192,38.96532752,-77.31343144,0,13
10193,38.79268112,-77.57432537,0,12
10194,38.85319647,-77.48093635,0,30
10195,39.0071448,-77.2348606,0,21
10196,38.875462,-77.62243461,0,34
10197,38.78307575,-77.32876108,0,23
10198,38.96993049,-77.43903843,0,33
10199,38.87427697,-77.1048142,0,16
10200,38.8000204,-77.15520291,0,19
10201,38.89246537,-77.5630843,0,33
10202,38.68592197,-77.32895617,0,21
10203,38.6954957,-77.47779131,0,22
10204,38.68616806,-77.39808465,0,33
10205,38.86241132,-77.42847209,0,28
10206,38.74933105,-77.54739392,0,26
10207,38.70994508,-77.56894598,0,23
10208,38.74822563,-77.14835383,0,23
10209,38.82863478,-77.54322417,0,25
10210,38.79967555,-77.54331531,0,26
10211,38.66911272,-77.45830255,0,12
10212,38.69943331,-77.33599575,0,30
10213,38.89152982,-77.606018,0,29
10214,38.84855978,-77.46999785,0,20
10215,38.75142913,-77.27405897,0,18
10216,39.02360706,-77.18512144,0,29
10217,38.81308363,-77.50763527,0,33
10218,38.85198429,-77.47124591,0,28
10219,38.72303088,-77.32408438,0,19
10220,38.67964971,-77.46393848,0,23
10221,38.81788252,-77.35505349,0,30
10222,38.75857313,-77.25427989,0,23
10223,39.04739065,-77.24550931,0,31
10224,38.94019448,-77.39885033,0,21
10225,38.86004405,-77.10748237,0,27
10226,38.73588321,-77.08285047,0,27
10227,38.95259125,-77.5828784,0,25
10228,38.67489135,-77.42228703,0,32
10229,38.82445971,-77.35568929,0,34
10230,38.71798834,-77.48431652,0,26
10231,38.90280716,-77.22469469,0,20
10232,38.86730257,-77.10368554,0,14
10233,38.96947268,-77.19534184,0,24
10234,38.92761756,-77.3520574,0,34
10235,38.70194076,-77.08416386,0,30
10236,38.68177042,-77.30836614,0,21
10237,38.95809622,-77.60362237,0,10
10238,38.77142119,-77.11296401,0,32
10239,38.99159634,-77.40998402,0,25
10240,38.9809647,-77.32240146,0,23
10241,39.04580214,-77.47069626,0,15
10242,38.81438731,-77.12717565,0,19
10243,38.70852303,-77.49623244,0,28
10244,38.71090537,-77.60645634,0,18
10245,38.71658849,-77.44360002,0,15
10246,38.82842094,-77.21283444,0,26
10247,38.94365465,-77.08659752,0,23
10248,38.82157221,-77.61567414,0,15
10249,38.92252589,-77.35400851,0,28
10250,38.72146764,-77.39596031,0,16
10251,38.73567289,-77.46921727,0,14
10252,38.79625581,-77.20082868,0,28
10253,38.84244152,-77.55235906,0,20
10254,38.75255258,-77.07044138,0,33
10255,38.79682808,-77.29761379,0,30
10256,38.68654913,-77.1036698,0,21
10257,38.67181689,-77.4362463,0,13
10258,38.76346781,-77.19178603,0,20
10259,38.926544,-77.44173718,0,29
10260,38.89732239,-77.28262101,0,18
10261,38.90148877,-77.43886749,0,29
10262,38.76458152,-77.54071329,0,26
10263,39.00640729,-77.45919387,0,22
10264,38.80981246,-77.0715815,0,19
10265,38.86861861,-77.07033987,0,27
10266,38.72975626,-77.27362554,0,19
10267,39.02332466,-77.14205207,0,16
10268,38.83997638,-77.07357208,0,17
10269,39.04438999,-77.18266327,0,14
10270,38.78162318,-77.46270141,0,15
10271,38.7765101,-77.34684147,0,15
10272,38.80756838,-77.4959203,0,30
10273,38.67121454,-77.50195526,0,26
10274,38.98798002,-77.44024637,0,19
10275,38.71126774,-77.57688658,0,10
10276,38.66971807,-77.21966429,0,12
10277,38.97375623,-77.42514211,0,21
10278,38.78315578,-77.50449753,0,23
10279,38.71181611,-77.20048318,0,18
10280,38.67738141,-77.5332313,0,33
10281,39.02013445,-77.28960045,0,29
10282,39.04790879,-77.21852088,0,24
10283,38.81862257,-77.06871033,0,28
10284,38.88857934,-77.59127045,0,16
10285,38.87162461,-77.29820075,0,10
10286,38.70663537,-77.08174384,0,29
10287,38.80565467,-77.25245402,0,21
10288,38.71566969,-77.50517903,0,15
10289,38.83045889,-77.29923789,0,33
10290,38.71424683,-77.59955702,0,21
10291,38.70397857,-77.21162324,0,27
10292,38.8922804,-77.62677578,0,15
10293,39.04162938,-77.4293178,0,27
10294,38.83790874,-77.2688111,0,29
10295,39.03814967,-77.20696392,0,11
10296,38.71703672,-77.38098567,0,21
10297,38.98989559,-77.32108618,0,24
10298,38.82661488,-77.41623458,0,11
10299,39.00663725,-77.11267541,0,29
10300,38.69417419,-77.5052902,0,33
10301,38.83587871,-77.62081802,0,10
10302,38.6730664,-77.33677552,0,28
10303,38.92113919,-77.19778942,0,32
10304,38.80285931,-77.16555589,0,10
10305,38.96295409,-77.1714943,0,17
10306,38.95288037,-77.45653105,0,26
10307,38.82111738,-77.57856129,0,11
10308,38.89282329,-77.45885374,0,34
10309,39.01196082,-77.24892684,0,27
10310,38.82284872,-77.52598318,0,19
10311,38.67945089,-77.08884884,0,31
10312,38.970622,-77.28689418,0,20
10313,38.67130607,-77.17020756,0,11
10314,38.98413854,-77.30329887,0,24
10315,39.0205647,-77.52904844,0,20
10316,38.84386524,-77.35759246,0,26
10317,38.76409877,-77.20379258,0,33
10318,39.03829344,-77.27532593,0,14
10319,38.71054348,-77.44200058,0,19
10320,39.04490196,-77.32088511,0,19
10321,38.71057203,-77.32706265,0,29
10322,38.75570853,-77.39372409,0,14
10323,38.96503807,-77.18162592,0,17
10324,38.96278846,-77.48322862,0,30
10325,38.8014132,-77.48070886,0,27
10326,38.7200377,-77.52918601,0,25
10327,39.03273002,-77.30918815,0,14
10328,38.99587012,-77.19435436,0,13
10329,38.75748838,-77.47888401,0,20
10330,38.78651638,-77.30746298,0,22
10331,38.8670089,-77.44601017,0,10
10332,38.79248694,-77.46736342,0,28
10333,38.82779051,-77.08905158,0,14
10334,38.92523777,-77.2029125,0,22
10335,39.00315061,-77.43139131,0,16
10336,38.68014293,-77.3317822,0,26
10337,38.76267838,-77.29551093,0,24
10338,38.73018984,-77.09778762,0,13
10339,38.790107,-77.31998327,0,23
10340,38.76372093,-77.58981325,0,24
10341,38.89656363,-77.36003186,0,24
10342,38.67883247,-77.46000536,0,14
10343,38.74380107,-77.17673859,0,11
10344,38.96950287,-77.53040191,0,16
10345,39.0239196,-77.44380067,0,20
10346,38.91499362,-77.11050769,0,26
10347,38.8739368,-77.0920827,0,10
10348,38.89151768,-77.32309713,0,21
10349,38.72950355,-77.31301985,0,11
10350,38.88554074,-77.34290764,0,23
10351,38.75326163,-77.14188382,0,33
10352,38.68944111,-77.25462096,0,17
10353,38.95572026,-77.25653348,0,22
10354,38.90655696,-77.52891039,0,10
10355,38.85703932,-77.28104152,0,11
10356,38.94551087,-77.45203525,0,19
10357,38.69929342,-77.41622309,0,15
10358,38.82546288,-77.18833919,0,22
10359,38.93935527,-77.47842411,0,20
10360,38.97256274,-77.43284921,0,30
10361,38.67077555,-77.32961366,0,29
10362,38.76118267,-77.06949584,0,23
10363,38.92792407,-77.47394939,0,34
10364,38.82375647,-77.42374448,0,11
10365,38.84754777,-77.32356454,0,23
10366,38.81194064,-77.2311981,0,14
10367,38.81383811,-77.08497852,0,27
10368,38.94940087,-77.2007191,0,25
10369,38.80039928,-77.48387552,0,25
10370,38.98034455,-77.31633969,0,15
10371,38.70689421,-77.24334383,0,26
10372,38.71603498,-77.29187349,0,20
10373,38.76433094,-77.38763126,0,10
10374,38.79108715,-77.33022974,0,19
10375,38.67926744,-77.20490577,0,27
10376,38.86284448,-77.31194441,0,17
10377,38.67905055,-77.11680455,0,20
10378,38.8871814,-77.11295545,0,32
10379,38.92933304,-77.29425008,0,22
10380,38.826817,-77.55032271,0,34
10381,38.71670778,-77.5666165,0,20
10382,38.77224268,-77.3526436,0,26
10383,38.68492837,-77.62170851,0,18
10384,38.75465992,-77.43734135,0,12
10385,38.82630929,-77.51845172,0,17
10386,38.71331407,-77.42067675,0,19
10387,38.76182057,-77.30863269,0,31
10388,38.79840145,-77.09807936,0,33
10389,38.81954153,-77.20145655,0,11
10390,38.68192474,-77.29425933,0,31
10391,39.02211158,-77.55790239,0,14
10392,38.84127903,-77.25153598,0,13
10393,38.89417872,-77.16892323,0,10
10394,38.88273789,-77.41588005,0,11
10395,38.91449589,-77.23913401,0,13
10396,38.71243872,-77.28427369,0,12
10397,39.00195031,-77.1001548,0,18
10398,38.71488594,-77.55861702,0,19
10399,38.69346426,-77.30725299,0,13
10400,38.68165998,-77.16503078,0,27
10401,38.69994797,-77.13261148,0,11
10402,38.79523957,-77.20698194,0,20
10403,38.87352414,-77.29117685,0,11
10404,38.75239629,-77.21027669,0,29
10405,38.98144753,-77.23089941,0,15
10406,38.72238705,-77.62637504,0,31
10407,38.76600599,-77.54776126,0,28
10408,39.0192762,-77.16818939,0,11
10409,38.91252055,-77.49630566,0,26
10410,38.74539375,-77.53563817,0,15
10411,38.89810669,-77.07592687,0,13
10412,38.9069911,-77.14467388,0,27
10413,38.98851802,-77.15810255,0,16
10414,38.95548329,-77.30908856,0,26
10415,38.8891362,-77.48086311,0,27
10416,38.67966541,-77.3687833,0,33
10417,38.96668265,-77.34254312,0,34
10418,38.91983092,-77.30243277,0,22
10419,38.85659326,-77.27679304,0,20
10420,38.67311206,-77.12879034,0,15
10421,38.73072477,-77.28784771,0,12
10422,38.74945834,-77.54928176,0,21
10423,38.90587187,-77.31328534,0,28
10424,38.70825874,-77.4490731,0,13
10425,39.0028608,-77.4583369,0,26
10426,38.69670608,-77.32953454,0,22
10427,38.96723607,-77.35442398,0,18
10428,39.04244707,-77.5816731,0,21
10429,38.69252441,-77.46218883,0,20
10430,39.01285719,-77.07262527,0,19
10431,38.80502999,-77.36825631,0,32
10432,39.00288406,-77.11567666,0,13
10433,38.72625781,-77.38472333,0,18
10434,38.9570096,-77.49371923,0,34
10435,38.82988866,-77.38492004,0,25
10436,38.75026209,-77.47623543,0,17
10437,38.88905368,-77.53320907,0,34
10438,38.8020463,-77.2308119,0,27
10439,39.01307023,-77.58020861,0,26
10440,38.78816097,-77.43134948,0,12
10441,38.95076777,-77.08011046,0,34
10442,38.9367312,-77.4274482,0,28
10443,38.93139073,-77.45950684,0,34
10444,38.97363781,-77.47659397,0,32
10445,38.83497963,-77.24925598,0,32
10446,38.74001146,-77.58305572,0,27
10447,38.78163714,-77.43499457,0,21
10448,38.86371369,-77.12762446,0,30
10449,39.0438826,-77.38220481,0,34
10450,38.66571422,-77.17715842,0,23
10451,38.86358994,-77.17739114,0,29
10452,39.01075269,-77.60877289,0,23
10453,38.81252774,-77.1925146,0,26
10454,38.98010811,-77.21082684,0,31
10455,38.88110441,-77.40340255,0,10
10456,39.03251645,-77.1346049,0,27
10457,38.93973084,-77.24998147,0,19
10458,38.88404477,-77.45765879,0,19
10459,38.95632146,-77.40685499,0,27
10460,38.71498796,-77.50538603,0,33
10461,38.88730084,-77.19001209,0,28
10462,39.0155098,-77.5336365,0,17
10463,38.96231362,-77.18028223,0,29
10464,38.83740764,-77.29267516,0,28
10465,38.67375408,-77.42785436,0,11
10466,38.96701868,-77.32236484,0,14
10467,38.75124278,-77.12223142,0,15
10468,38.85876538,-77.61073081,0,10
10469,38.80815306,-77.37118128,0,10
10470,38.66951884,-77.59332163,0,11
10471,38.66876486,-77.08929557,0,14
10472,39.03798647,-77.08975122,0,10
10473,38.67716505,-77.14221809,0,22
10474,39.01890981,-77.6249262,0,33
10475,38.7202399,-77.11538379,0,21
10476,38.91948723,-77.33123975,0,27
10477,38.97075758,-77.06913817,0,11
10478,38.97664072,-77.44022045,0,20
10479,38.91566762,-77.56561411,0,23
10480,38.90903899,-77.24029462,0,16
10481,38.8278711,-77.37721963,0,12
10482,38.73925615,-77.38849002,0,15
10483,38.98404334,-77.56662957,0,21
10484,38.94868096,-77.32387142,0,19
10485,38.8396974,-77.44141516,0,19
10486,38.71703467,-77.52897764,0,33
10487,38.885452,-77.3766162,0,31
10488,38.70101411,-77.31620172,0,29
10489,39.03887253,-77.23071595,0,18
10490,38.86192989,-77.32349487,0,16
10491,38.69873057,-77.31001904,0,26
10492,38.68980206,-77.5603723,0,22
10493,38.69007351,-77.44603167,0,15
10494,38.77022464,-77.09331013,0,17
10495,38.81384412,-77.61823589,0,11
10496,38.78126395,-77.61372504,0,33
10497,38.70369326,-77.50868807,0,12
10498,38.76880511,-77.22679462,0,31
10499,38.7455121,-77.18359783,0,26
10500,38.74961596,-77.19782767,0,23
10501,38.8404479,-77.44233256,0,22
10502,38.88804686,-77.09685239,0,12
10503,38.94877235,-77.50297372,0,33
10504,38.72446392,-77.5768762,0,32
10505,38.66540685,-77.19381438,0,31
10506,38.75896897,-77.08178682,0,13
10507,39.02531492,-77.62391268,0,11
10508,38.67647037,-77.42917951,0,13
10509,39.01801098,-77.30450836,0,21
10510,38.95284875,-77.08581671,0,33
10511,38.75293314,-77.26617836,0,29
10512,38.94551743,-77.35283206,0,31
10513,38.97160876,-77.35815545,0,23
10514,38.94954492,-77.39088764,0,15
10515,38.85012306,-77.15955843,0,24
10516,38.91604774,-77.25719975,0,29
10517,38.78515413,-77.09332408,0,26
10518,38.74083709,-77.44726796,0,28
10519,38.74822578,-77.44901513,0,20
10520,38.71743134,-77.23098965,0,20
10521,38.71788909,-77.16532226,0,19
10522,38.83019531,-77.57920415,0,32
10523,38.81513355,-77.11182944,0,32
10524,38.90979263,-77.45693662,0,15
10525,38.78312952,-77.55853879,0,17
10526,38.84087101,-77.35237182,0,22
10527,38.75318923,-77.32216005,0,28
10528,38.97930964,-77.49053394,0,25
10529,38.66121693,-77.20629717,0,17
10530,38.81457693,-77.17764543,0,14
10531,38.85768565,-77.32295073,0,12
10532,38.82234275,-77.41969766,0,30
10533,38.91638135,-77.24396097,0,30
10534,38.9490913,-77.24584369,0,21
10535,38.7588747,-77.52872968,0,13
10536,38.93202937,-77.28075254,0,34
10537,38.75467499,-77.36408139,0,22
10538,38.77656185,-77.49740002,0,24
10539,38.94216013,-77.17372672,0,23
10540,38.97710718,-77.35533205,0,34
10541,38.79382974,-77.070996,0,21
10542,38.73341606,-77.11469136,0,23
10543,38.79346569,-77.33902094,0,13
10544,38.89202724,-77.61932052,0,23
10545,38.92430602,-77.57719042,0,29
10546,38.66734375,-77.26111232,0,33
10547,38.66879918,-77.62556834,0,28
10548,38.68812205,-77.40894981,0,22
10549,38.96471059,-77.37587718,0,26
10550,38.85578645,-77.56857002,0,25
10551,38.71563482,-77.36843254,0,14
10552,38.92974859,-77.50075971,0,11
10553,38.74175359,-77.50810253,0,31
10554,38.70088826,-77.3330295,0,13
10555,38.98384634,-77.1122861,0,22
10556,39.03596328,-77.22656518,0,33
10557,38.68538389,-77.23322948,0,29
10558,38.88167048,-77.41840062,0,33
10559,39.04734477,-77.45016714,0,20
10560,38.95717911,-77.25871375,0,21
10561,38.91279218,-77.24105845,0,10
10562,38.74597702,-77.08518342,0,10
10563,38.85093469,-77.0956332,0,34
10564,38.9277384,-77.12699364,0,20
10565,38.89516664,-77.31641204,0,18
10566,38.91059721,-77.59325096,0,22
10567,38.66524138,-77.36941128,0,32
10568,38.8468149,-77.39219298,0,21
10569,38.96324284,-77.33154962,0,22
10570,39.00511967,-77.24447629,0,16
10571,39.03338227,-77.41038348,0,34
10572,38.94755527,-77.42908221,0,29
10573,38.96016011,-77.15035003,0,34
10574,38.74076598,-77.47411431,0,33
10575,38.82028255,-77.34154791,0,30
10576,38.96740224,-77.31638827,0,31
10577,38.98404003,-77.59148102,0,26
10578,38.70231061,-77.30531971,0,33
10579,38.71200076,-77.29435756,0,22
10580,38.87808393,-77.17116632,0,33
10581,38.77919062,-77.23670634,0,15
10582,39.02158125,-77.61717523,0,25
10583,38.71325955,-77.12834578,0,17
10584,38.82416814,-77.25777819,0,25
10585,38.92073645,-77.19230034,0,32
10586,38.77263538,-77.46520073,0,20
10587,38.96952326,-77.596196,0,32
10588,39.01105244,-77.20414516,0,24
10589,38.89052272,-77.37082148,0,27
10590,38.92773221,-77.46293729,0,21
10591,38.89569355,-77.46317147,0,29
10592,38.67902929,-77.38054805,0,15
10593,38.67574503,-77.545185,0,33
10594,38.94849096,-77.52258104,0,20
10595,38.9764729,-77.46930938,0,29
10596,38.91327195,-77.29832159,0,10
10597,38.82293256,-77.06906595,0,34
10598,38.88913503,-77.30919389,0,14
10599,38.97964493,-77.48492397,0,29
10600,38.6816978,-77.3631696,0,29
10601,38.92427968,-77.4878396,0,10
10602,38.96066417,-77.17031695,0,30
10603,38.92825073,-77.43907416,0,28
10604,38.94775294,-77.32258205,0,23
10605,38.99017053,-77.25564521,0,30
10606,38.90217842,-77.27758214,0,32
10607,38.86458434,-77.40191644,0,33
10608,38.87564507,-77.5182956,0,28
10609,38.81359819,-77.51973318,0,16
10610,38.92727131,-77.42532516,0,17
