simulated_need_id,start_date,end_date,latitude,longitude
9765,4/1/2024,4/6/2024,38.88216333,-77.45473209
9766,4/8/2024,4/13/2024,38.99953182,-77.09826917
9767,4/17/2024,4/22/2024,38.83822176,-77.40281528
9768,4/15/2024,4/20/2024,38.71018643,-77.61204136
9769,4/4/2024,4/9/2024,38.8803063,-77.09543245
9770,4/8/2024,4/13/2024,38.74465804,-77.43701741
9771,4/1/2024,4/6/2024,38.81371729,-77.46263641
9772,4/10/2024,4/15/2024,38.88819984,-77.46805747
9773,4/20/2024,4/25/2024,38.76516796,-77.62543958
9774,4/20/2024,4/25/2024,38.72110409,-77.38870448
9775,4/13/2024,4/18/2024,39.0431806,-77.13752223
9776,4/2/2024,4/7/2024,38.83804614,-77.57521969
9777,4/16/2024,4/21/2024,38.68964533,-77.12310186
9778,4/22/2024,4/27/2024,39.03495277,-77.39281874
9779,4/29/2024,5/4/2024,38.82835119,-77.58870701
9780,4/10/2024,4/15/2024,38.99618745,-77.47149555
9781,4/17/2024,4/22/2024,38.78384146,-77.10120757
9782,4/10/2024,4/15/2024,38.84487426,-77.5000981
9783,4/8/2024,4/13/2024,39.02229664,-77.44140787
9784,4/30/2024,5/5/2024,39.04395583,-77.47411061
9785,4/18/2024,4/23/2024,38.66535087,-77.3137459
9786,4/17/2024,4/22/2024,38.65705361,-77.56303127
9787,4/7/2024,4/12/2024,38.70144798,-77.13663239
9788,4/9/2024,4/14/2024,38.96744853,-77.16701077
9789,4/9/2024,4/14/2024,38.97971297,-77.50515003
9790,4/24/2024,4/29/2024,38.92354057,-77.17651788
9791,4/11/2024,4/16/2024,38.74546289,-77.35590929
9792,4/26/2024,5/1/2024,38.77961967,-77.30305009
9793,4/7/2024,4/12/2024,38.84352575,-77.57925951
9794,4/17/2024,4/22/2024,39.02644456,-77.21758916
9795,4/24/2024,4/29/2024,38.73123156,-77.11582142
9796,4/21/2024,4/26/2024,38.85991799,-77.47006142
9797,4/28/2024,5/3/2024,38.76994368,-77.53284004
9798,4/7/2024,4/12/2024,38.76345761,-77.17773472
9799,4/22/2024,4/27/2024,38.70826144,-77.41096956
9800,4/7/2024,4/12/2024,38.82552332,-77.15492255
9801,4/23/2024,4/28/2024,38.89710995,-77.40538964
9802,4/11/2024,4/16/2024,38.81090899,-77.58920831
9803,4/25/2024,4/30/2024,38.84928815,-77.44184919
9804,4/23/2024,4/28/2024,38.71193084,-77.62760104
9805,4/20/2024,4/25/2024,38.98559154,-77.22372209
9806,4/14/2024,4/19/2024,38.86332481,-77.16751089
9807,4/29/2024,5/4/2024,38.92724375,-77.57923622
9808,4/4/2024,4/9/2024,38.68735811,-77.53963611
9809,4/5/2024,4/10/2024,38.79185834,-77.2152817
9810,4/16/2024,4/21/2024,38.83576198,-77.18083216
9811,4/23/2024,4/28/2024,38.95501858,-77.14540864
9812,4/13/2024,4/18/2024,38.77286809,-77.16732667
9813,4/9/2024,4/14/2024,38.73148931,-77.43265691
9814,4/30/2024,5/5/2024,38.7487143,-77.51240453
9815,4/2/2024,4/7/2024,38.70507844,-77.1616695
9816,4/6/2024,4/11/2024,38.75762736,-77.21916823
9817,4/2/2024,4/7/2024,38.81729042,-77.37738096
9818,4/8/2024,4/13/2024,38.73990441,-77.11602907
9819,4/1/2024,4/6/2024,38.89307488,-77.61916201
9820,4/7/2024,4/12/2024,38.85869217,-77.55918226
9821,4/30/2024,5/5/2024,38.66033304,-77.57633354
9822,4/28/2024,5/3/2024,38.69789621,-77.54067034
9823,4/3/2024,4/8/2024,38.8995818,-77.56008056
9824,4/13/2024,4/18/2024,38.82711922,-77.52199086
9825,4/26/2024,5/1/2024,39.02849716,-77.23227863
9826,4/30/2024,5/5/2024,38.68326912,-77.56657085
9827,4/14/2024,4/19/2024,38.90268849,-77.25811937
9828,4/15/2024,4/20/2024,38.84005204,-77.50759219
9829,4/24/2024,4/29/2024,38.84765203,-77.08925347
9830,4/30/2024,5/5/2024,38.79083571,-77.15464642
9831,4/16/2024,4/21/2024,38.89764795,-77.44574057
9832,4/12/2024,4/17/2024,38.84644777,-77.09244158
9833,4/6/2024,4/11/2024,38.83949341,-77.45909334
9834,4/8/2024,4/13/2024,38.99243802,-77.42499455
9835,4/1/2024,4/6/2024,38.80149415,-77.59404863
9836,4/20/2024,4/25/2024,38.81640248,-77.19145543
9837,4/11/2024,4/16/2024,38.90275364,-77.35859368
9838,4/19/2024,4/24/2024,38.9579717,-77.29239877
9839,4/19/2024,4/24/2024,38.89613423,-77.1550094
9840,4/2/2024,4/7/2024,38.95325926,-77.0839837
9841,4/21/2024,4/26/2024,38.66302214,-77.48785191
9842,4/23/2024,4/28/2024,38.8191675,-77.22405342
9843,4/12/2024,4/17/2024,38.74075174,-77.29750256
9844,4/11/2024,4/16/2024,38.76578818,-77.09369828
9845,4/17/2024,4/22/2024,38.93679685,-77.50426894
9846,4/5/2024,4/10/2024,38.71450419,-77.12103311
9847,4/21/2024,4/26/2024,39.02461975,-77.61526579
9848,4/27/2024,5/2/2024,38.94216071,-77.34606672
9849,4/28/2024,5/3/2024,38.82186108,-77.14525023
9850,4/2/2024,4/7/2024,38.70271348,-77.09425259
9851,4/16/2024,4/21/2024,38.66730967,-77.34416155
9852,4/24/2024,4/29/2024,38.69024988,-77.51707609
9853,4/17/2024,4/22/2024,38.67039537,-77.62005457
9854,4/24/2024,4/29/2024,38.86664941,-77.08807699
9855,4/24/2024,4/29/2024,38.85064358,-77.55401176
9856,4/3/2024,4/8/2024,38.90351528,-77.35761948
9857,4/3/2024,4/8/2024,38.73466796,-77.60020406
9858,4/11/2024,4/16/2024,38.66165247,-77.2859792
9859,4/16/2024,4/21/2024,39.04102372,-77.39661586
9860,4/4/2024,4/9/2024,38.98311299,-77.11580108
9861,4/11/2024,4/16/2024,39.00921706,-77.53005587
9862,4/19/2024,4/24/2024,39.00680447,-77.56723749
9863,4/3/2024,4/8/2024,38.82819577,-77.35069625
9864,4/13/2024,4/18/2024,38.77579354,-77.12578753
9865,4/14/2024,4/19/2024,38.70147303,-77.40573566
9866,4/11/2024,4/16/2024,38.73184169,-77.6271463
9867,4/24/2024,4/29/2024,38.76527779,-77.36434562
9868,4/19/2024,4/24/2024,39.02127128,-77.33419327
9869,4/16/2024,4/21/2024,38.82362875,-77.54611614
9870,4/5/2024,4/10/2024,38.98858377,-77.22979489
9871,4/2/2024,4/7/2024,38.68358972,-77.11380638
9872,4/6/2024,4/11/2024,38.74039259,-77.50925789
9873,4/24/2024,4/29/2024,38.69084497,-77.2256711
9874,4/28/2024,5/3/2024,38.88874664,-77.58918215
9875,4/23/2024,4/28/2024,38.78546945,-77.13623699
9876,4/26/2024,5/1/2024,38.80786547,-77.09318293
9877,4/15/2024,4/20/2024,38.83673847,-77.41989804
9878,4/17/2024,4/22/2024,38.88899225,-77.56972068
9879,4/14/2024,4/19/2024,38.67872772,-77.25986036
9880,4/28/2024,5/3/2024,38.67323667,-77.08437442
9881,4/22/2024,4/27/2024,38.71998503,-77.3779606
9882,4/27/2024,5/2/2024,39.03662149,-77.21762275
9883,4/14/2024,4/19/2024,38.94024168,-77.60517224
9884,4/26/2024,5/1/2024,38.86625761,-77.27481095
9885,4/20/2024,4/25/2024,38.68016381,-77.53394819
9886,4/29/2024,5/4/2024,38.95899961,-77.33427269
9887,4/25/2024,4/30/2024,38.73794099,-77.26263104
9888,4/6/2024,4/11/2024,38.76755879,-77.56608189
9889,4/6/2024,4/11/2024,38.84143493,-77.09303222
9890,4/12/2024,4/17/2024,38.95603547,-77.1447817
9891,4/7/2024,4/12/2024,38.69804915,-77.35844161
9892,4/16/2024,4/21/2024,38.977768,-77.44442517
9893,4/11/2024,4/16/2024,39.01188232,-77.37298643
9894,4/11/2024,4/16/2024,38.72525866,-77.34372203
9895,4/22/2024,4/27/2024,38.85039091,-77.35336908
9896,4/4/2024,4/9/2024,38.66630864,-77.18293723
9897,4/9/2024,4/14/2024,38.83169779,-77.52527338
9898,4/18/2024,4/23/2024,38.75374187,-77.49611696
9899,4/3/2024,4/8/2024,38.88763301,-77.14315515
9900,4/1/2024,4/6/2024,38.89190633,-77.39799291
9901,4/3/2024,4/8/2024,38.90446449,-77.27307113
9902,4/27/2024,5/2/2024,39.02732325,-77.23052188
9903,4/8/2024,4/13/2024,38.66567312,-77.46188871
9904,4/16/2024,4/21/2024,38.87606868,-77.4378024
9905,4/18/2024,4/23/2024,38.91967056,-77.28284103
9906,4/1/2024,4/6/2024,38.9666772,-77.52261938
9907,4/18/2024,4/23/2024,39.03778853,-77.5616456
9908,4/27/2024,5/2/2024,38.98343292,-77.37786998
9909,4/21/2024,4/26/2024,38.94233935,-77.14741682
9910,4/13/2024,4/18/2024,38.96540586,-77.28161569
9911,4/7/2024,4/12/2024,38.83171727,-77.45349706
9912,4/9/2024,4/14/2024,38.96723077,-77.25660037
9913,4/15/2024,4/20/2024,38.66902594,-77.11617384
9914,4/1/2024,4/6/2024,38.8084493,-77.53903274
9915,4/22/2024,4/27/2024,38.66777687,-77.15418724
9916,4/13/2024,4/18/2024,38.65555572,-77.07445837
9917,4/25/2024,4/30/2024,38.94952931,-77.12294542
9918,4/7/2024,4/12/2024,38.66872845,-77.30844696
9919,4/21/2024,4/26/2024,38.6552673,-77.36370692
9920,4/19/2024,4/24/2024,38.88874263,-77.26884392
9921,4/9/2024,4/14/2024,38.70472977,-77.34657906
9922,4/17/2024,4/22/2024,38.8490497,-77.25643259
9923,4/12/2024,4/17/2024,39.043481,-77.44728752
9924,4/6/2024,4/11/2024,38.75408712,-77.46407263
9925,4/21/2024,4/26/2024,38.69872112,-77.4979366
9926,4/25/2024,4/30/2024,38.93208703,-77.16148496
9927,4/20/2024,4/25/2024,38.88196756,-77.25872578
9928,4/24/2024,4/29/2024,38.67013984,-77.25761919
9929,4/5/2024,4/10/2024,38.69709775,-77.4117972
9930,4/22/2024,4/27/2024,38.94407221,-77.48206448
9931,4/29/2024,5/4/2024,38.83153413,-77.29428295
9932,4/25/2024,4/30/2024,38.7200503,-77.28310614
9933,4/13/2024,4/18/2024,38.71278799,-77.15363631
9934,4/24/2024,4/29/2024,38.69134527,-77.50533827
9935,4/27/2024,5/2/2024,38.98637059,-77.36796061
9936,4/29/2024,5/4/2024,38.96394071,-77.40947998
9937,4/19/2024,4/24/2024,38.66916998,-77.10958493
9938,4/14/2024,4/19/2024,38.70378945,-77.17433685
9939,4/17/2024,4/22/2024,38.85150371,-77.53153111
9940,4/6/2024,4/11/2024,38.8309112,-77.3073939
9941,4/25/2024,4/30/2024,38.92056328,-77.47542672
9942,4/12/2024,4/17/2024,39.03323718,-77.26983215
9943,4/5/2024,4/10/2024,38.97938241,-77.1152738
9944,4/8/2024,4/13/2024,39.02136205,-77.23478412
9945,4/13/2024,4/18/2024,38.9222256,-77.44288614
9946,4/14/2024,4/19/2024,38.90614369,-77.44669411
9947,4/20/2024,4/25/2024,38.85118007,-77.26123143
9948,4/1/2024,4/6/2024,38.88347256,-77.10927705
9949,4/13/2024,4/18/2024,38.66404954,-77.17485572
9950,4/20/2024,4/25/2024,38.86000665,-77.29738922
9951,4/28/2024,5/3/2024,38.97988239,-77.20752912
9952,4/24/2024,4/29/2024,38.89464672,-77.52295701
9953,4/22/2024,4/27/2024,38.67848282,-77.22451905
9954,4/6/2024,4/11/2024,39.00086507,-77.22606681
9955,4/20/2024,4/25/2024,38.8929071,-77.23542728
9956,4/18/2024,4/23/2024,38.99716625,-77.21680636
9957,4/30/2024,5/5/2024,38.94339237,-77.46904469
9958,4/30/2024,5/5/2024,38.81654177,-77.22852539
9959,4/24/2024,4/29/2024,38.77122735,-77.17257266
9960,4/20/2024,4/25/2024,38.98988573,-77.0739474
9961,4/3/2024,4/8/2024,38.77377365,-77.27313201
9962,4/13/2024,4/18/2024,38.85761743,-77.26773864
9963,4/28/2024,5/3/2024,38.91763809,-77.07024387
9964,4/15/2024,4/20/2024,38.89941272,-77.6010289
9965,4/4/2024,4/9/2024,38.65617026,-77.47209488
9966,4/13/2024,4/18/2024,38.8356104,-77.15889316
9967,4/5/2024,4/10/2024,38.86184759,-77.49082353
9968,4/20/2024,4/25/2024,38.95403897,-77.54825425
9969,4/28/2024,5/3/2024,38.95747712,-77.366284
9970,4/14/2024,4/19/2024,38.70775634,-77.39723054
9971,4/25/2024,4/30/2024,38.8220508,-77.32381201
9972,4/24/2024,4/29/2024,38.95577282,-77.20361587
9973,4/15/2024,4/20/2024,38.95699729,-77.5515093
9974,4/12/2024,4/17/2024,38.87238147,-77.15408535
9975,4/27/2024,5/2/2024,38.67801907,-77.3059103
9976,4/22/2024,4/27/2024,38.83018524,-77.4026056
9977,4/16/2024,4/21/2024,38.99848552,-77.1158223
9978,4/23/2024,4/28/2024,38.71851377,-77.42646791
9979,4/26/2024,5/1/2024,38.8401877,-77.55852408
9980,4/29/2024,5/4/2024,38.70466547,-77.49362148
9981,4/10/2024,4/15/2024,38.97392374,-77.32420507
9982,4/8/2024,4/13/2024,38.71630168,-77.52200944
9983,4/29/2024,5/4/2024,39.02898922,-77.4026529
9984,4/23/2024,4/28/2024,38.99068732,-77.08540196
9985,4/14/2024,4/19/2024,38.6700254,-77.5095579
9986,4/19/2024,4/24/2024,39.01578802,-77.60786166
9987,4/5/2024,4/10/2024,38.92338234,-77.43745938
9988,4/24/2024,4/29/2024,38.74276876,-77.26256385
9989,4/20/2024,4/25/2024,38.74439355,-77.30176218
9990,4/13/2024,4/18/2024,38.69176686,-77.3790605
9991,4/27/2024,5/2/2024,38.67408053,-77.13492023
9992,4/25/2024,4/30/2024,38.77573918,-77.0652485
9993,4/8/2024,4/13/2024,38.67592825,-77.51815977
9994,4/3/2024,4/8/2024,38.90807649,-77.10780787
9995,4/2/2024,4/7/2024,38.68869201,-77.1866439
9996,4/7/2024,4/12/2024,38.76327598,-77.44831618
9997,4/3/2024,4/8/2024,38.93405097,-77.3500172
9998,4/21/2024,4/26/2024,38.89601223,-77.46511865
9999,4/19/2024,4/24/2024,38.83118599,-77.49875769
10000,4/16/2024,4/21/2024,39.04688594,-77.43948094
10001,4/17/2024,4/22/2024,38.69742729,-77.12059665
10002,4/18/2024,4/23/2024,38.84245167,-77.24333987
10003,4/13/2024,4/18/2024,39.0251152,-77.06789375
10004,4/18/2024,4/23/2024,38.95145784,-77.33337934
10005,4/20/2024,4/25/2024,38.99865908,-77.20694595
10006,4/16/2024,4/21/2024,38.87540438,-77.30011225
10007,4/6/2024,4/11/2024,38.95174375,-77.53630927
10008,4/9/2024,4/14/2024,38.95467443,-77.3142879
10009,4/13/2024,4/18/2024,38.9394059,-77.44088494
10010,4/7/2024,4/12/2024,38.84623997,-77.40487834
10011,4/6/2024,4/11/2024,38.79415695,-77.61657189
10012,4/21/2024,4/26/2024,38.74380809,-77.0903066
10013,4/21/2024,4/26/2024,38.80088108,-77.41644656
10014,4/5/2024,4/10/2024,38.95507547,-77.29770487
10015,4/30/2024,5/5/2024,38.73707571,-77.16484183
10016,4/21/2024,4/26/2024,38.65506099,-77.10700377
10017,4/3/2024,4/8/2024,38.85387677,-77.09104147
10018,4/3/2024,4/8/2024,38.89866002,-77.44246847
10019,4/19/2024,4/24/2024,38.69235668,-77.50409272
10020,4/16/2024,4/21/2024,38.87085071,-77.33283877
10021,4/18/2024,4/23/2024,38.74859314,-77.50205568
10022,4/15/2024,4/20/2024,38.71269416,-77.5210277
10023,4/25/2024,4/30/2024,38.98966002,-77.53755605
10024,4/17/2024,4/22/2024,38.96590951,-77.122533
10025,4/7/2024,4/12/2024,38.75643053,-77.49517547
10026,4/6/2024,4/11/2024,38.91259395,-77.43065471
10027,4/21/2024,4/26/2024,38.65879177,-77.56281855
10028,4/15/2024,4/20/2024,38.91351005,-77.59616069
10029,4/17/2024,4/22/2024,38.70809264,-77.2477147
10030,4/27/2024,5/2/2024,39.01950656,-77.37904416
10031,4/25/2024,4/30/2024,38.83810479,-77.30097682
10032,4/28/2024,5/3/2024,38.85638706,-77.23890058
10033,4/4/2024,4/9/2024,38.82102749,-77.58908471
10034,4/19/2024,4/24/2024,38.86570096,-77.43800432
10035,4/1/2024,4/6/2024,38.91764082,-77.49539784
10036,4/18/2024,4/23/2024,38.70943664,-77.35143907
10037,4/19/2024,4/24/2024,39.0098815,-77.20096639
10038,4/27/2024,5/2/2024,38.75760208,-77.53200697
10039,4/22/2024,4/27/2024,38.81093363,-77.29462067
10040,4/24/2024,4/29/2024,38.74742194,-77.34281669
10041,4/22/2024,4/27/2024,38.72589067,-77.45814635
10042,4/5/2024,4/10/2024,38.74933746,-77.37293651
10043,4/12/2024,4/17/2024,38.7068991,-77.2277482
10044,4/3/2024,4/8/2024,38.78831965,-77.18126892
10045,4/26/2024,5/1/2024,38.74434872,-77.27548315
10046,4/17/2024,4/22/2024,38.97911567,-77.44979096
10047,4/9/2024,4/14/2024,38.90076187,-77.23455104
10048,4/4/2024,4/9/2024,38.78971672,-77.48231408
10049,4/28/2024,5/3/2024,38.85084285,-77.46847321
10050,4/4/2024,4/9/2024,38.94264156,-77.24890056
10051,4/21/2024,4/26/2024,39.03405508,-77.26325661
10052,4/23/2024,4/28/2024,38.77189328,-77.550777
10053,4/5/2024,4/10/2024,38.769577,-77.47517307
10054,4/29/2024,5/4/2024,38.90919716,-77.17887058
10055,4/19/2024,4/24/2024,38.68839917,-77.47311676
10056,4/3/2024,4/8/2024,38.92975867,-77.07841266
10057,4/24/2024,4/29/2024,38.68278116,-77.43859782
10058,4/15/2024,4/20/2024,38.76075388,-77.12064811
10059,4/1/2024,4/6/2024,38.81035738,-77.58531403
10060,4/15/2024,4/20/2024,39.02450495,-77.436344
10061,4/5/2024,4/10/2024,39.0259362,-77.38562877
10062,4/29/2024,5/4/2024,38.99275914,-77.35189064
10063,4/25/2024,4/30/2024,39.03506496,-77.11654992
10064,4/16/2024,4/21/2024,38.83689608,-77.51926898
10065,4/23/2024,4/28/2024,38.9056965,-77.12349335
10066,4/19/2024,4/24/2024,38.97597559,-77.10970348
10067,4/28/2024,5/3/2024,38.93882379,-77.57359555
10068,4/5/2024,4/10/2024,38.92456528,-77.59037641
10069,4/23/2024,4/28/2024,38.7720104,-77.58942269
10070,4/10/2024,4/15/2024,38.82622451,-77.5792906
10071,4/16/2024,4/21/2024,38.73678408,-77.61975175
10072,4/5/2024,4/10/2024,39.03714216,-77.11996688
10073,4/21/2024,4/26/2024,39.01580781,-77.19505051
10074,4/17/2024,4/22/2024,38.86117393,-77.43105094
10075,4/23/2024,4/28/2024,38.6656355,-77.60909569
10076,4/17/2024,4/22/2024,38.75538086,-77.35371037
10077,4/27/2024,5/2/2024,38.89009172,-77.16790066
10078,4/16/2024,4/21/2024,38.90648073,-77.21066304
10079,4/25/2024,4/30/2024,38.74650276,-77.11974756
10080,4/16/2024,4/21/2024,38.72902823,-77.51817417
10081,4/12/2024,4/17/2024,38.73690802,-77.38283299
10082,4/20/2024,4/25/2024,38.68688986,-77.095396
10083,4/10/2024,4/15/2024,38.75875121,-77.61022816
10084,4/18/2024,4/23/2024,39.0327143,-77.2639761
10085,4/23/2024,4/28/2024,38.94260947,-77.14910827
10086,4/29/2024,5/4/2024,38.87495271,-77.36065005
10087,4/3/2024,4/8/2024,38.93924416,-77.33604334
10088,4/5/2024,4/10/2024,38.6795499,-77.2281464
10089,4/18/2024,4/23/2024,38.74417688,-77.4809401
10090,4/17/2024,4/22/2024,38.85579224,-77.45921145
10091,4/11/2024,4/16/2024,38.73099718,-77.5307973
10092,4/14/2024,4/19/2024,38.9133261,-77.12666212
10093,4/19/2024,4/24/2024,38.86376132,-77.2709401
10094,4/29/2024,5/4/2024,38.83744388,-77.60217919
10095,4/17/2024,4/22/2024,38.78696016,-77.36818131
10096,4/21/2024,4/26/2024,38.94656442,-77.57469565
10097,4/13/2024,4/18/2024,38.87198971,-77.3858823
10098,4/13/2024,4/18/2024,38.84620124,-77.6228871
10099,4/10/2024,4/15/2024,38.95850437,-77.3608326
10100,4/7/2024,4/12/2024,38.9524247,-77.19811512
10101,4/11/2024,4/16/2024,38.68635329,-77.17199063
10102,4/11/2024,4/16/2024,39.00972292,-77.19972889
10103,4/25/2024,4/30/2024,38.93778223,-77.15709272
10104,4/5/2024,4/10/2024,38.85969384,-77.33964424
10105,4/13/2024,4/18/2024,38.79778197,-77.23938848
10106,4/4/2024,4/9/2024,38.67934225,-77.13626197
10107,4/6/2024,4/11/2024,38.80324345,-77.06444803
10108,4/22/2024,4/27/2024,39.04386462,-77.16627198
10109,4/24/2024,4/29/2024,38.70226079,-77.22855602
10110,4/6/2024,4/11/2024,38.88164999,-77.15308219
10111,4/23/2024,4/28/2024,38.78166006,-77.39643028
10112,4/4/2024,4/9/2024,38.9772276,-77.44483709
10113,4/28/2024,5/3/2024,38.9048124,-77.23203951
10114,4/7/2024,4/12/2024,38.99111883,-77.46104117
10115,4/14/2024,4/19/2024,38.84901069,-77.56358482
10116,4/24/2024,4/29/2024,38.88499652,-77.29251238
10117,4/27/2024,5/2/2024,38.83194831,-77.14383562
10118,4/28/2024,5/3/2024,38.89617605,-77.15496743
10119,4/24/2024,4/29/2024,38.74284339,-77.36941176
10120,4/7/2024,4/12/2024,38.71886855,-77.62730983
10121,4/5/2024,4/10/2024,38.99217469,-77.53377415
10122,4/8/2024,4/13/2024,38.69643341,-77.57692621
10123,4/14/2024,4/19/2024,38.90157141,-77.59963641
10124,4/28/2024,5/3/2024,38.87705768,-77.39083751
10125,4/8/2024,4/13/2024,38.94623491,-77.26402766
10126,4/3/2024,4/8/2024,38.73784687,-77.37378635
10127,4/4/2024,4/9/2024,39.01968662,-77.3371701
10128,4/28/2024,5/3/2024,38.87666396,-77.20441318
10129,4/8/2024,4/13/2024,38.88642492,-77.46620128
10130,4/30/2024,5/5/2024,38.77239032,-77.0919446
10131,4/17/2024,4/22/2024,38.78379436,-77.55007832
10132,4/15/2024,4/20/2024,38.69320127,-77.54251811
10133,4/9/2024,4/14/2024,38.94529895,-77.43948432
10134,4/20/2024,4/25/2024,38.96594692,-77.14318666
10135,4/30/2024,5/5/2024,38.95415103,-77.42424646
10136,4/8/2024,4/13/2024,39.02340636,-77.4700656
10137,4/20/2024,4/25/2024,38.92555351,-77.29873224
10138,4/17/2024,4/22/2024,38.8503667,-77.62144301
10139,4/13/2024,4/18/2024,38.97321572,-77.38662474
10140,4/8/2024,4/13/2024,38.70691472,-77.17959826
10141,4/16/2024,4/21/2024,38.96580901,-77.60769788
10142,4/25/2024,4/30/2024,38.92165692,-77.27754883
10143,4/10/2024,4/15/2024,38.9131695,-77.27694424
10144,4/15/2024,4/20/2024,39.01939542,-77.46014232
10145,4/3/2024,4/8/2024,38.92791365,-77.54268857
10146,4/25/2024,4/30/2024,38.71093476,-77.14156968
10147,4/6/2024,4/11/2024,38.78582507,-77.17244217
10148,4/24/2024,4/29/2024,39.04417576,-77.15060478
10149,4/4/2024,4/9/2024,38.77481899,-77.36607748
10150,4/16/2024,4/21/2024,38.99264077,-77.24078388
10151,4/17/2024,4/22/2024,38.69736374,-77.34414455
10152,4/15/2024,4/20/2024,38.99096033,-77.25902012
10153,4/11/2024,4/16/2024,38.93192691,-77.53127672
10154,4/25/2024,4/30/2024,38.93130309,-77.25309818
10155,4/23/2024,4/28/2024,38.84406534,-77.18088062
10156,4/5/2024,4/10/2024,38.79556049,-77.48438205
10157,4/5/2024,4/10/2024,38.99317276,-77.36048346
10158,4/29/2024,5/4/2024,38.94225969,-77.34711773
10159,4/15/2024,4/20/2024,38.80633564,-77.51094312
10160,4/18/2024,4/23/2024,38.93249701,-77.29732334
10161,4/9/2024,4/14/2024,38.74978252,-77.27001443
10162,4/12/2024,4/17/2024,38.86384817,-77.47405349
10163,4/1/2024,4/6/2024,39.03432325,-77.22248958
10164,4/25/2024,4/30/2024,38.86577208,-77.34898777
10165,4/18/2024,4/23/2024,38.79809799,-77.23871098
10166,4/20/2024,4/25/2024,39.00933297,-77.16003703
10167,4/14/2024,4/19/2024,38.86953492,-77.44945127
10168,4/27/2024,5/2/2024,38.92114796,-77.5682033
10169,4/28/2024,5/3/2024,38.89502931,-77.35516249
10170,4/22/2024,4/27/2024,38.71029201,-77.46254565
10171,4/15/2024,4/20/2024,38.72599392,-77.56034752
10172,4/3/2024,4/8/2024,38.90199315,-77.59551443
10173,4/9/2024,4/14/2024,38.68282829,-77.58896119
10174,4/13/2024,4/18/2024,38.99989097,-77.20201287
10175,4/2/2024,4/7/2024,38.69518312,-77.56479915
10176,4/17/2024,4/22/2024,38.88355536,-77.3376667
10177,4/18/2024,4/23/2024,38.74087584,-77.14357848
10178,4/22/2024,4/27/2024,38.74022295,-77.14953654
10179,4/2/2024,4/7/2024,38.94078373,-77.432209
10180,4/1/2024,4/6/2024,38.93166676,-77.42634105
10181,4/30/2024,5/5/2024,38.84753902,-77.34366673
10182,4/8/2024,4/13/2024,39.03310185,-77.49644192
10183,4/28/2024,5/3/2024,38.69518725,-77.39667546
10184,4/27/2024,5/2/2024,38.76143295,-77.2482783
10185,4/23/2024,4/28/2024,38.89084725,-77.56245102
10186,4/30/2024,5/5/2024,38.75367505,-77.33068545
10187,4/10/2024,4/15/2024,38.76596145,-77.5871878
10188,4/23/2024,4/28/2024,38.8964796,-77.31187724
10189,4/5/2024,4/10/2024,38.69180942,-77.17958588
10190,4/30/2024,5/5/2024,38.7910457,-77.12648374
10191,4/29/2024,5/4/2024,38.74617477,-77.50365438
10192,4/18/2024,4/23/2024,38.85953129,-77.45435903
10193,4/8/2024,4/13/2024,38.7120701,-77.34341754
10194,4/22/2024,4/27/2024,38.79632505,-77.49792489
10195,4/11/2024,4/16/2024,38.66114711,-77.56927862
10196,4/16/2024,4/21/2024,38.87061665,-77.20552667
10197,4/29/2024,5/4/2024,38.99878042,-77.13137452
10198,4/29/2024,5/4/2024,38.734405,-77.18087585
10199,4/19/2024,4/24/2024,38.72962943,-77.57380647
10200,4/22/2024,4/27/2024,38.72427425,-77.30987498
10201,4/19/2024,4/24/2024,39.01175024,-77.59541019
10202,4/7/2024,4/12/2024,38.98634834,-77.5684246
10203,4/11/2024,4/16/2024,38.78192207,-77.51694356
10204,4/17/2024,4/22/2024,38.86956632,-77.59015215
10205,4/15/2024,4/20/2024,39.01786088,-77.4881019
10206,4/14/2024,4/19/2024,38.73988135,-77.19143454
10207,4/26/2024,5/1/2024,38.78314497,-77.17196776
10208,4/27/2024,5/2/2024,38.82052887,-77.07755907
10209,4/10/2024,4/15/2024,38.96295094,-77.35658262
10210,4/9/2024,4/14/2024,39.02913281,-77.40606639
10211,4/28/2024,5/3/2024,38.96731943,-77.06984672
10212,4/30/2024,5/5/2024,38.86292314,-77.3847743
10213,4/17/2024,4/22/2024,38.8161363,-77.5526178
10214,4/29/2024,5/4/2024,38.9431188,-77.56970151
10215,4/16/2024,4/21/2024,38.97503225,-77.30505348
10216,4/12/2024,4/17/2024,38.85023446,-77.32949265
10217,4/28/2024,5/3/2024,38.74445479,-77.5431395
10218,4/27/2024,5/2/2024,38.7708098,-77.60147815
10219,4/25/2024,4/30/2024,38.70260613,-77.28638063
10220,4/22/2024,4/27/2024,38.78020513,-77.33237053
10221,4/26/2024,5/1/2024,38.91411753,-77.1312565
10222,4/18/2024,4/23/2024,38.85478055,-77.23891575
10223,4/25/2024,4/30/2024,39.00476873,-77.56183128
10224,4/22/2024,4/27/2024,38.97605619,-77.25891517
10225,4/16/2024,4/21/2024,38.85341966,-77.2510519
10226,4/27/2024,5/2/2024,38.74508045,-77.43618404
10227,4/30/2024,5/5/2024,38.75245406,-77.1267897
10228,4/6/2024,4/11/2024,38.70778826,-77.31823937
10229,4/2/2024,4/7/2024,38.98752731,-77.13134322
10230,4/4/2024,4/9/2024,38.82289896,-77.0677096
